s_q_norm,s_q_hp,s_energy,s_age_norm,s_age_hp,s_neighbors,q_val_0,q_val_1,q_val_2,q_val_3,q_val_4,action,reward
0.20000000298023224,0.10000000149011612,0.9962211847305298,0.03999999910593033,0.15000000596046448,0.5555555820465088,-0.03196229040622711,0.10411642491817474,0.03816007077693939,-0.11504839360713959,-0.03882110118865967,1.0,-1.2522845976054668
0.1666666716337204,0.13333334028720856,0.9957404732704163,0.03999999910593033,0.20000000298023224,0.5555555820465088,-0.03404262661933899,0.10583548247814178,0.035979852080345154,-0.11491125077009201,-0.03858219087123871,1.0,-1.6282957438379526
0.23333333432674408,0.1666666716337204,0.9950197339057922,0.05999999865889549,0.25,0.5555555820465088,-0.034376464784145355,0.10248588025569916,0.04053342714905739,-0.11159369349479675,-0.03788008540868759,1.0,-1.8442804142832756
0.2666666805744171,0.1666666716337204,0.9944590330123901,0.07999999821186066,0.30000001192092896,0.5555555820465088,-0.03534289449453354,0.10292111337184906,0.043458715081214905,-0.11017148196697235,-0.03817564249038696,1.0,-2.0622845515608788
0.2666666805744171,0.1666666716337204,0.9939783215522766,0.07999999821186066,0.3499999940395355,0.5555555820465088,-0.03692810609936714,0.10573576390743256,0.04442320764064789,-0.10964355617761612,-0.037845179438591,1.0,-2.4063000045716763
0.30000001192092896,0.20000000298023224,0.9933375716209412,0.10000000149011612,0.4000000059604645,0.5555555820465088,-0.03795542195439339,0.10539736598730087,0.046984411776065826,-0.10674819350242615,-0.038216009736061096,1.0,-2.594280295073986
0.30000001192092896,0.23333333432674408,0.9927768707275391,0.07999999821186066,0.44999998807907104,0.5555555820465088,-0.0401996374130249,0.10754621028900146,0.04809500277042389,-0.10567542910575867,-0.03800685703754425,1.0,-2.8422845862805843
0.30000001192092896,0.23333333432674408,0.9922961592674255,0.10000000149011612,0.5,0.5555555820465088,-0.0410945899784565,0.11079680174589157,0.04691996052861214,-0.10540515184402466,-0.03992976248264313,1.0,-3.186300028115511
0.36666667461395264,0.23333333432674408,0.9916554093360901,0.11999999731779099,0.550000011920929,0.5555555820465088,-0.04157160222530365,0.11002569645643234,0.0510064922273159,-0.10430748015642166,-0.04178449884057045,1.0,-3.372284699231386
0.36666667461395264,0.23333333432674408,0.9911746978759766,0.11999999731779099,0.6000000238418579,0.5555555820465088,-0.04315433278679848,0.11340351402759552,0.05059017613530159,-0.10459323227405548,-0.04253166541457176,1.0,-3.6522844657301903
0.36666667461395264,0.23333333432674408,0.990693986415863,0.14000000059604645,0.6499999761581421,0.5555555820465088,-0.04415447637438774,0.1167006567120552,0.049856655299663544,-0.10468736290931702,-0.0440717488527298,1.0,-3.9342802986502647
0.4000000059604645,0.23333333432674408,0.9901332855224609,0.14000000059604645,0.699999988079071,0.5555555820465088,-0.04466567561030388,0.11886996030807495,0.05329059064388275,-0.10465095937252045,-0.04448787122964859,1.0,-4.1842803582549095
0.4000000059604645,0.2666666805744171,0.9895725846290588,0.14000000059604645,0.75,0.5555555820465088,-0.045851342380046844,0.12106141448020935,0.0522436685860157,-0.10487540066242218,-0.04626487195491791,1.0,-4.432284638285637
